Timestamp,From Bank,Sender_Account,To Bank,Receiver_Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Predicted
2022/09/04 09:49,17327,8070F1D80,1601,8070F2730,7992.02,US Dollar,7992.02,US Dollar,Cheque,1,1
2022/09/04 09:47,32375,80C825360,130449,80C8251D0,1251.77,US Dollar,1251.77,US Dollar,ACH,0,1
2022/09/04 09:33,15747,80C825590,130449,80C8251D0,2019.0,US Dollar,2019.0,US Dollar,ACH,0,1
2022/09/04 09:56,12,80026C1D0,410,80026C6B0,7348.85,Euro,7348.85,Euro,ACH,1,1
2022/09/04 09:31,210431,80206ED30,17769,804925400,355.62,Euro,355.62,Euro,ACH,0,1
2022/09/04 09:52,1916,804926C80,17769,804925400,4142.85,Euro,4142.85,Euro,ACH,0,1
2022/09/04 09:33,210292,804718500,210261,80472EC00,2154157.57,Yen,2154157.57,Yen,ACH,1,1
2022/09/04 09:55,287,806565710,116781,806565980,777638.6,Ruble,777638.6,Ruble,ACH,1,1
2022/09/04 09:48,214,80BD18E70,231744,80BD1AE30,96636.13,Mexican Peso,96636.13,Mexican Peso,ACH,1,1
2022/09/04 09:53,40905,80F808E40,240304,80F809020,2508.07,Swiss Franc,2508.07,Swiss Franc,ACH,0,1
2022/09/04 09:31,243614,810274570,143493,8102745C0,47987.67,Shekel,47987.67,Shekel,ACH,1,1
2022/09/04 09:35,20486,807EF78D0,6129,810408DE0,3062.23,US Dollar,3062.23,US Dollar,ACH,1,1
2022/09/06 11:43,6129,810408DE0,139793,80EB1AA20,2372.62,Swiss Franc,2372.62,Swiss Franc,ACH,1,1
2022/09/04 10:52,20486,807EF78D0,27637,803B7F120,157841439.31,US Dollar,157841439.31,US Dollar,ACH,1,1
2022/09/06 13:18,27637,803B7F120,139793,80EB1AA20,130471290.55,Swiss Franc,130471290.55,Swiss Franc,ACH,1,1
2022/09/04 15:23,20486,807EF78D0,32405,811AD68A0,2776.13,Euro,2776.13,Euro,ACH,1,1
2022/09/06 14:43,32405,811AD68A0,139793,80EB1AA20,2976.52,Swiss Franc,2976.52,Swiss Franc,ACH,1,1
2022/09/05 02:06,20486,807EF78D0,121987,80839EF70,77189806.67,UK Pound,77189806.67,UK Pound,ACH,1,1
2022/09/06 19:44,121987,80839EF70,139793,80EB1AA20,89709263.78,Swiss Franc,89709263.78,Swiss Franc,ACH,1,1
2022/09/05 05:21,20486,807EF78D0,21745,80AA68C00,4710.67,Euro,4710.67,Euro,ACH,1,1
2022/09/06 23:27,21745,80AA68C00,139793,80EB1AA20,5034.37,Swiss Franc,5034.37,Swiss Franc,ACH,1,1
2022/09/05 05:31,20486,807EF78D0,213737,804FE2220,797154.56,Rupee,797154.56,Rupee,ACH,1,1
2022/09/07 00:58,213737,804FE2220,139793,80EB1AA20,9873.51,Swiss Franc,9873.51,Swiss Franc,ACH,1,1
2022/09/07 02:52,20,801DD1C70,139793,80EB1AA20,5563.32,Swiss Franc,5563.32,Swiss Franc,ACH,1,1
2022/09/05 12:43,20486,807EF78D0,11056,80157E940,16812757.83,Euro,16812757.83,Euro,ACH,1,1
2022/09/07 07:10,11056,80157E940,139793,80EB1AA20,18932676.59,Swiss Franc,18932676.59,Swiss Franc,ACH,1,1
2022/09/05 14:51,20486,807EF78D0,6129,80349D400,8444.76,US Dollar,8444.76,US Dollar,ACH,1,1
2022/09/07 08:26,6129,80349D400,139793,80EB1AA20,6260.67,Swiss Franc,6260.67,Swiss Franc,ACH,1,1
2022/09/06 08:59,20486,807EF78D0,19477,80750D550,127652.54,Yuan,127652.54,Yuan,ACH,1,1
2022/09/07 11:52,19477,80750D550,139793,80EB1AA20,17439.39,Swiss Franc,17439.39,Swiss Franc,ACH,1,1
2022/09/06 09:21,20486,807EF78D0,120193,810241490,79082.85,Yuan,79082.85,Yuan,ACH,1,1
2022/09/07 16:47,120193,810241490,139793,80EB1AA20,11901.23,Swiss Franc,11901.23,Swiss Franc,ACH,1,1
2022/09/06 10:06,20486,807EF78D0,29,80D578C50,112004.07,Brazil Real,112004.07,Brazil Real,ACH,1,1
2022/09/07 17:08,29,80D578C50,139793,80EB1AA20,14893.62,Swiss Franc,14893.62,Swiss Franc,ACH,1,1
2022/09/06 11:14,20486,807EF78D0,149345,8123962F0,45751.86,Saudi Riyal,45751.86,Saudi Riyal,ACH,1,1
2022/09/08 08:15,149345,8123962F0,139793,80EB1AA20,13406.72,Swiss Franc,13406.72,Swiss Franc,ACH,1,1
2022/09/04 10:19,238397,80E2719D0,227171,80E267C40,16849.93,US Dollar,16849.93,US Dollar,ACH,0,1
2022/09/04 10:12,10,8061549B0,9,80614EC60,3620670.17,Ruble,3620670.17,Ruble,ACH,0,1
2022/09/04 10:03,4,80614E870,9,80614EC60,3661592.44,Ruble,3661592.44,Ruble,ACH,1,1
2022/09/04 10:24,239604,80F063680,13145,80145D800,19243.88,US Dollar,19243.88,US Dollar,ACH,1,1
2022/09/05 01:56,241636,80F5D4A80,13145,80145D800,10427.17,US Dollar,10427.17,US Dollar,ACH,1,1
2022/09/05 14:22,28,80629F9A0,13145,80145D800,7861.98,US Dollar,7861.98,US Dollar,ACH,1,1
2022/09/05 17:48,23344,8067D6C60,13145,80145D800,283.05,US Dollar,283.05,US Dollar,ACH,1,1
2022/09/05 18:07,8455,808F449C0,13145,80145D800,11798.68,US Dollar,11798.68,US Dollar,ACH,1,1
2022/09/05 23:59,18097,80D233DB0,13145,80145D800,10561.05,US Dollar,10561.05,US Dollar,ACH,1,1
2022/09/06 05:52,9679,8039B1E10,13145,80145D800,3510590.38,US Dollar,3510590.38,US Dollar,ACH,1,1
2022/09/06 13:20,110603,806E72870,13145,80145D800,19609.12,US Dollar,19609.12,US Dollar,ACH,1,1
2022/09/07 10:04,119,8123789D0,13145,80145D800,5483.77,US Dollar,5483.77,US Dollar,ACH,1,1
2022/09/07 14:39,126191,809DFF880,13145,80145D800,11624.53,US Dollar,11624.53,US Dollar,ACH,1,1
2022/09/08 10:11,111326,80EBF1580,13145,80145D800,15015.53,US Dollar,15015.53,US Dollar,ACH,1,1
2022/09/04 10:55,1601,8008473D0,21174,800847470,18520.07,US Dollar,18520.07,US Dollar,ACH,0,1
2022/09/04 10:39,22205,804752470,11813,804752510,7812.1,US Dollar,7812.1,US Dollar,ACH,1,1
2022/09/04 10:35,23833,802057230,908,802057280,262.43,US Dollar,262.43,US Dollar,ACH,1,1
2022/09/04 10:42,15750,806918140,24144,806918190,2741.17,Euro,2741.17,Euro,ACH,1,1
2022/09/04 10:49,210972,812E01E70,9665,812E01DD0,1768833.82,Yen,1768833.82,Yen,ACH,0,1
2022/09/04 10:49,28317,80AD94B20,128636,80AD95070,1090.73,Australian Dollar,1090.73,Australian Dollar,ACH,0,1
2022/09/04 10:49,29664,80AD93420,128636,80AD95070,2134.38,Australian Dollar,2134.38,Australian Dollar,ACH,1,1
2022/09/04 10:55,220888,80EBD88F0,110603,809936360,19194.69,US Dollar,19194.69,US Dollar,ACH,1,1
2022/09/06 10:21,110603,809936360,21831,807BFE2C0,15377.24,Euro,15377.24,Euro,ACH,1,1
2022/09/07 16:34,21831,807BFE2C0,220888,80EBD88F0,13989.7,Euro,13989.7,Euro,ACH,1,1
2022/09/04 11:18,10642,80C6FEFA0,13037,80C6FF260,2416.15,US Dollar,2416.15,US Dollar,ACH,1,1
2022/09/04 11:20,120766,813081E60,215266,813082D20,2652.78,US Dollar,2652.78,US Dollar,ACH,1,1
2022/09/04 11:28,134976,80CFCC610,235580,80CFCCC30,210250.84,Brazil Real,210250.84,Brazil Real,ACH,1,1
2022/09/04 11:24,143242,8105355F0,43460,81053DC70,4909.64,Shekel,4909.64,Shekel,ACH,0,1
2022/09/04 11:17,238845,80F499130,6803,803FF3D90,4114.97,US Dollar,4114.97,US Dollar,ACH,1,1
2022/09/04 11:34,238845,80F499130,13057,801218970,13055.75,Euro,13055.75,Euro,ACH,1,1
2022/09/06 08:32,13057,801218970,701,8013F0350,17734.24,US Dollar,17734.24,US Dollar,ACH,1,1
2022/09/04 13:15,238845,80F499130,12,804BD70D0,714486.54,Rupee,714486.54,Rupee,ACH,1,1
2022/09/06 09:53,12,804BD70D0,701,8013F0350,11958.54,US Dollar,11958.54,US Dollar,ACH,1,1
2022/09/04 14:02,238845,80F499130,21568,80AAB0290,7296.46,UK Pound,7296.46,UK Pound,ACH,1,1
2022/09/06 13:16,21568,80AAB0290,701,8013F0350,9053.8,US Dollar,9053.8,US Dollar,ACH,1,1
2022/09/04 15:24,238845,80F499130,229089,80C7075C0,19169.54,US Dollar,19169.54,US Dollar,ACH,1,1
2022/09/06 16:06,229089,80C7075C0,701,8013F0350,19169.54,US Dollar,19169.54,US Dollar,ACH,1,1
2022/09/04 18:44,238845,80F499130,4523,801BCE220,18395.73,US Dollar,18395.73,US Dollar,ACH,1,1
2022/09/06 19:22,4523,801BCE220,701,8013F0350,17842.65,US Dollar,17842.65,US Dollar,ACH,1,1
2022/09/05 02:17,238845,80F499130,132923,80E35A3D0,13282.27,US Dollar,13282.27,US Dollar,ACH,1,1
2022/09/07 00:01,132923,80E35A3D0,701,8013F0350,13430.77,US Dollar,13430.77,US Dollar,ACH,1,1
2022/09/07 09:30,11318,800836F80,701,8013F0350,3955.25,US Dollar,3955.25,US Dollar,ACH,1,1
2022/09/05 12:09,238845,80F499130,16,805016710,1163956.88,Rupee,1163956.88,Rupee,ACH,1,1
2022/09/07 10:44,16,805016710,701,8013F0350,16971.29,US Dollar,16971.29,US Dollar,ACH,1,1
2022/09/05 14:43,238845,80F499130,116843,806E1B6F0,128790.43,Ruble,128790.43,Ruble,ACH,1,1
2022/09/07 11:22,116843,806E1B6F0,701,8013F0350,1456.96,US Dollar,1456.96,US Dollar,ACH,1,1
2022/09/05 16:11,238845,80F499130,214,80BE87020,117569.13,Mexican Peso,117569.13,Mexican Peso,ACH,1,1
2022/09/07 22:10,214,80BE87020,701,8013F0350,5472.94,US Dollar,5472.94,US Dollar,ACH,1,1
2022/09/06 04:01,238845,80F499130,19535,80D655A00,15756.01,US Dollar,15756.01,US Dollar,ACH,1,1
2022/09/08 04:16,19535,80D655A00,701,8013F0350,14793.78,US Dollar,14793.78,US Dollar,ACH,1,1
2022/09/04 11:50,226657,80B1B99E0,701,80B1B3C60,2054.92,US Dollar,2054.92,US Dollar,ACH,0,1
2022/09/04 11:52,13057,8069A28F0,214100,8069A8380,3717.09,Euro,3717.09,Euro,ACH,0,1
2022/09/04 12:03,1588,800C90BF0,1853,800C90C40,1843.17,US Dollar,1843.17,US Dollar,ACH,0,1
2022/09/04 12:26,25981,8025ACB00,22736,8025AF900,2209.51,US Dollar,2209.51,US Dollar,ACH,0,1
2022/09/04 12:02,19888,80D964BC0,513,80D951EC0,312.68,US Dollar,312.68,US Dollar,ACH,0,1
2022/09/04 12:02,29069,8063F9E60,213137,8063FB210,1301.96,Euro,1301.96,Euro,ACH,0,1
2022/09/04 12:03,122342,80EC18270,28629,80EC18700,640.57,Euro,640.57,Euro,ACH,0,1
2022/09/04 12:10,70,1004286A8,139216,813ED5D40,1253.05,Euro,1253.05,Euro,Cheque,0,1
2022/09/04 12:05,28,80BD2C000,27,80BD2C050,1011932.32,Mexican Peso,1011932.32,Mexican Peso,ACH,1,1
2022/09/07 10:06,10232,808FADF50,16224,8052D0490,10162.68,US Dollar,10162.68,US Dollar,ACH,1,1
2022/09/07 06:35,16224,8052D0490,28627,805565C40,10044.53,Euro,10044.53,Euro,ACH,1,1
2022/09/06 11:30,28627,805565C40,117143,806ABE0A0,837770.27,Ruble,837770.27,Ruble,ACH,1,1
2022/09/07 14:34,117143,806ABE0A0,28255,804D7E820,11657.93,US Dollar,11657.93,US Dollar,ACH,1,1
2022/09/07 02:39,28255,804D7E820,212789,805CA3750,795290.07,Rupee,795290.07,Rupee,ACH,1,1
2022/09/07 09:19,212789,805CA3750,214615,80E9CE540,10828.52,US Dollar,10828.52,US Dollar,ACH,1,1
2022/09/04 12:47,2385,803E26970,23833,803E4F990,213.85,US Dollar,213.85,US Dollar,ACH,1,1
2022/09/04 12:56,1665,805FF8330,213580,805FF8420,622.41,US Dollar,622.41,US Dollar,ACH,1,1
2022/09/04 12:31,19729,8066CE920,11471,806791140,48095.37,US Dollar,48095.37,US Dollar,ACH,1,1
2022/09/04 12:47,10,80AE753B0,224449,80AE77B60,2176.79,US Dollar,2176.79,US Dollar,ACH,1,1
2022/09/04 12:31,11157,80C6F2F90,19890,80C6F2EA0,1295.95,US Dollar,1295.95,US Dollar,ACH,0,1
2022/09/04 12:30,132921,810F76660,8623,810F75A80,2708.22,US Dollar,2708.22,US Dollar,ACH,0,1
2022/09/04 12:43,40404,80F330000,137218,80F330050,4436.53,Swiss Franc,4436.53,Swiss Franc,ACH,0,1
2022/09/04 12:53,222,811B83280,48309,811C599A0,33899.93,Saudi Riyal,33899.93,Saudi Riyal,ACH,1,1
2022/09/04 19:29,150240,812D22980,48309,811C599A0,50550.9,Saudi Riyal,50550.9,Saudi Riyal,ACH,1,1
2022/09/06 09:13,119,811C597B0,48309,811C599A0,23432.41,Saudi Riyal,23432.41,Saudi Riyal,ACH,1,1
2022/09/04 13:26,16535,80AEB33D0,224449,80AEB4990,862.64,US Dollar,862.64,US Dollar,ACH,1,1
2022/09/04 13:23,226041,8111C5970,12585,8111C59C0,1106.2,US Dollar,1106.2,US Dollar,ACH,1,1
2022/09/04 13:10,136262,814308CB0,227513,814308E40,3498.15,US Dollar,3498.15,US Dollar,ACH,1,1
2022/09/04 13:06,12,800A2FBA0,2915,800A2FF90,634.55,Euro,634.55,Euro,ACH,0,1
2022/09/04 13:05,1665,801B3DAD0,14650,801B3CA10,3039.41,Euro,3039.41,Euro,ACH,0,1
2022/09/04 13:10,4259,801B3F2F0,14650,801B3CA10,2134.9,Euro,2134.9,Euro,ACH,0,1
2022/09/04 13:23,26624,802A679B0,15231,802A667C0,986.87,Euro,986.87,Euro,ACH,0,1
2022/09/04 13:08,115415,80F363010,15180,80F363500,3923.66,Euro,3923.66,Euro,ACH,1,1
2022/09/04 13:03,228101,80A3727B0,19,80A372800,2674.64,Australian Dollar,2674.64,Australian Dollar,ACH,1,1
2022/09/04 13:13,41638,80F726CA0,141166,80F7265A0,2873.73,Swiss Franc,2873.73,Swiss Franc,ACH,0,1
2022/09/04 13:31,11642,80E738DE0,22164,80E739150,1363.19,US Dollar,1363.19,US Dollar,ACH,0,1
2022/09/04 13:54,22732,81230FB80,12979,81230E1B0,4735.0,US Dollar,4735.0,US Dollar,ACH,0,1
2022/09/04 13:55,1420,8135CA190,244684,8135CA1E0,244.21,US Dollar,244.21,US Dollar,ACH,1,1
2022/09/04 13:38,25170,8096E9AB0,213,8096EACA0,56950.66,Canadian Dollar,56950.66,Canadian Dollar,ACH,0,1
2022/09/04 13:55,29145,80AD9D8B0,128960,80AD98BE0,1540.37,Australian Dollar,1540.37,Australian Dollar,ACH,0,1
2022/09/04 13:58,10441,80B964800,16927,806B12730,29241.54,Ruble,29241.54,Ruble,ACH,1,1
2022/09/04 15:12,16927,806B12730,13154,8122474B0,26524.38,Rupee,26524.38,Rupee,ACH,1,1
2022/09/05 16:09,13154,8122474B0,239604,80F034CC0,363.9,Swiss Franc,363.9,Swiss Franc,ACH,1,1
2022/09/05 19:36,239604,80F034CC0,116,80E5C0180,356.59,Swiss Franc,356.59,Swiss Franc,ACH,1,1
2022/09/06 00:20,116,80E5C0180,16941,811B16940,332.59,Euro,332.59,Euro,ACH,1,1
2022/09/06 06:21,16941,811B16940,249118,811F76830,1461.87,Saudi Riyal,1461.87,Saudi Riyal,ACH,1,1
2022/09/07 02:45,249118,811F76830,142836,811243150,1516.55,Shekel,1516.55,Shekel,ACH,1,1
2022/09/07 04:49,142836,811243150,220,802AB9080,449.08,US Dollar,449.08,US Dollar,ACH,1,1
2022/09/07 18:16,17554,806B5EBC0,231490,80E736F40,490.03,US Dollar,490.03,US Dollar,ACH,1,1
2022/09/08 08:44,231490,80E736F40,10441,80B964800,401.14,Euro,401.14,Euro,ACH,1,1
2022/09/04 13:37,118,812393CF0,118,8123657A0,18617.3,Saudi Riyal,18617.3,Saudi Riyal,ACH,0,1
2022/09/04 14:10,220,800486B80,513,800487590,1216.84,US Dollar,1216.84,US Dollar,ACH,1,1
2022/09/04 14:17,117299,8079F95E0,19329,8079F9540,2786.67,US Dollar,2786.67,US Dollar,ACH,0,1
2022/09/04 14:03,1674,8081EC280,16733,8081EC190,4890.91,US Dollar,4890.91,US Dollar,ACH,0,1
2022/09/04 14:06,13057,802A64310,5365,802A65540,361.82,Euro,361.82,Euro,ACH,1,1
2022/09/04 14:15,134263,80CB59AB0,32814,80CB588D0,4712.58,Mexican Peso,4712.58,Mexican Peso,ACH,0,1
2022/09/04 14:12,118,80DC08990,116,80DC09FE0,5441.24,Swiss Franc,5441.24,Swiss Franc,ACH,1,1
2022/09/04 14:09,238190,80E186E50,137218,80E1996C0,1634.65,Swiss Franc,1634.65,Swiss Franc,ACH,0,1
2022/09/04 14:22,243614,8101473C0,220,810147FE0,11938.47,Shekel,11938.47,Shekel,ACH,1,1
2022/09/04 14:36,13327,80439E2C0,11030,80439EB10,3301.69,US Dollar,3301.69,US Dollar,ACH,0,1
2022/09/04 14:39,23402,80EDA8190,215064,80EDA4F70,4485.56,US Dollar,4485.56,US Dollar,ACH,0,1
2022/09/04 14:42,223090,80ABB7650,12963,80ABA04F0,2214.19,Euro,2214.19,Euro,ACH,0,1
2022/09/04 14:59,140945,80F312E80,139793,80F370600,2633.84,Swiss Franc,2633.84,Swiss Franc,ACH,1,1
2022/09/04 14:42,42225,80FD1FAE0,138335,80FD1E630,3685.32,Swiss Franc,3685.32,Swiss Franc,ACH,0,1
2022/09/04 15:03,147252,813852360,232555,813847D30,2453.6,US Dollar,2453.6,US Dollar,ACH,0,1
2022/09/04 15:13,28,80B734F60,12,80B738B50,37008.76,Mexican Peso,37008.76,Mexican Peso,ACH,1,1
2022/09/04 15:22,142836,8100DFE90,43460,8100DA780,1532.24,Shekel,1532.24,Shekel,ACH,0,1
2022/09/04 15:13,111425,80F74F5A0,29814,80BB289A0,11908.89,Euro,11908.89,Euro,ACH,1,1
2022/09/04 18:50,249118,811E9C1E0,29814,80BB289A0,2050.2,Euro,2050.2,Euro,ACH,1,1
2022/09/06 02:40,220504,8081073E0,29814,80BB289A0,1228.54,Euro,1228.54,Euro,ACH,1,1
2022/09/06 03:38,2915,80693BC00,29814,80BB289A0,11442.49,Euro,11442.49,Euro,ACH,1,1
2022/09/06 08:30,14,80036D360,29814,80BB289A0,15329.63,Euro,15329.63,Euro,ACH,1,1
2022/09/06 11:55,215687,80D7DBD40,29814,80BB289A0,12549.43,Euro,12549.43,Euro,ACH,1,1
2022/09/07 19:15,21174,800F33710,29814,80BB289A0,9793.44,Euro,9793.44,Euro,ACH,1,1
2022/09/08 09:23,20248,80795A080,29814,80BB289A0,12665.45,Euro,12665.45,Euro,ACH,1,1
2022/09/08 14:51,11318,80250BCD0,29814,80BB289A0,13796.26,Euro,13796.26,Euro,ACH,1,1
2022/09/08 15:02,210972,8045FC4D0,29814,80BB289A0,13249.7,Euro,13249.7,Euro,ACH,1,1
2022/09/04 15:37,15730,802E665B0,14549,802E66290,1626.35,US Dollar,1626.35,US Dollar,ACH,0,1
2022/09/04 15:48,18549,803428870,15730,8034287D0,16206.36,US Dollar,16206.36,US Dollar,ACH,0,1
2022/09/04 15:40,18549,803D5CB10,795,803D5CCA0,2918.63,US Dollar,2918.63,US Dollar,ACH,1,1
2022/09/04 15:40,221868,8088AA8B0,4866,8088A6010,2415.79,US Dollar,2415.79,US Dollar,ACH,0,1
2022/09/04 15:54,12979,80C0DC9F0,2454,80C0E30F0,3779.05,US Dollar,3779.05,US Dollar,ACH,0,1
2022/09/04 15:30,15231,80266F880,23691,8021353D0,8092.93,Euro,8092.93,Euro,ACH,1,1
2022/09/04 15:46,24144,8068DD900,215803,8068D9AA0,13880.87,Euro,13880.87,Euro,ACH,0,1
2022/09/04 15:48,228009,80B0C6980,28628,80B0C6200,4122.79,Australian Dollar,4122.79,Australian Dollar,ACH,0,1
2022/09/04 16:29,3149,802BD7410,23842,802BDBE80,1016.22,US Dollar,1016.22,US Dollar,ACH,0,1
2022/09/04 16:25,11899,8094AAE60,1729,8094AAE10,2487.72,US Dollar,2487.72,US Dollar,ACH,0,1
2022/09/04 16:07,14077,8132AF9E0,111764,8132AF530,4929.17,US Dollar,4929.17,US Dollar,ACH,0,1
2022/09/04 16:27,7,80598B490,114185,80598B4E0,107265.22,Rupee,107265.22,Rupee,ACH,1,1
2022/09/04 16:19,45701,810CFF0B0,119,810CFF630,1530.2,Shekel,1530.2,Shekel,ACH,1,1
2022/09/05 16:46,119,812A09CF0,49365,812A09D40,21981.98,Saudi Riyal,21981.98,Saudi Riyal,ACH,1,1
2022/09/04 16:06,152627,813C483A1,15,813C48531,0.22507,Bitcoin,0.22507,Bitcoin,Bitcoin,1,1
2022/09/04 16:33,217680,807873E40,1729,8078741A0,1146.35,US Dollar,1146.35,US Dollar,ACH,1,1
2022/09/04 16:50,23344,8116205D0,14233,8116206C0,95.9,Euro,95.9,Euro,ACH,1,1
2022/09/04 16:53,221765,8085D52E0,26,8085D5240,1463.95,UK Pound,1463.95,UK Pound,ACH,0,1
2022/09/04 16:44,126094,809CA2040,25534,809CA2970,2873.03,Canadian Dollar,2873.03,Canadian Dollar,ACH,1,1
2022/09/04 17:10,19746,80D20A7C0,10344,80D229980,1246.0,US Dollar,1246.0,US Dollar,ACH,0,1
2022/09/04 17:20,28255,80D280280,11813,80D2802D0,639.97,US Dollar,639.97,US Dollar,ACH,1,1
2022/09/04 17:11,30851,80D56C660,113744,80D56C7F0,432.45,US Dollar,432.45,US Dollar,ACH,1,1
2022/09/04 17:08,11056,80154DD60,1655,80154DDB0,2310.89,Euro,2310.89,Euro,ACH,1,1
2022/09/04 17:25,23691,8021353D0,15231,80266F880,9301.71,Euro,9301.71,Euro,ACH,1,1
2022/09/08 00:07,15231,80266F880,23691,8021353D0,10813.95,Euro,10813.95,Euro,ACH,1,1
2022/09/04 17:12,111121,80BCF1BE0,18180,80BCDBD50,2312.18,Euro,2312.18,Euro,ACH,0,1
2022/09/04 17:03,233603,813F28980,27920,813F288E0,3379.55,Euro,3379.55,Euro,ACH,0,1
2022/09/04 17:00,125645,809D329B0,226548,809D32870,975.51,Canadian Dollar,975.51,Canadian Dollar,ACH,0,1
2022/09/05 11:09,44873,810B9DF70,137218,80E46A430,8151.65,Swiss Franc,8151.65,Swiss Franc,ACH,1,1
2022/09/06 04:05,113798,80E047940,28,8061817B0,110257.26,Ruble,110257.26,Ruble,ACH,1,1
2022/09/05 06:33,11474,801A36EE0,3,804A807E0,857717.4,Rupee,857717.4,Rupee,ACH,1,1
2022/09/06 11:18,25847,809894520,13145,80179A870,19983.55,US Dollar,19983.55,US Dollar,ACH,1,1
2022/09/05 05:43,210690,804703440,18015,80A504210,13594.93,US Dollar,13594.93,US Dollar,ACH,1,1
2022/09/04 17:48,701,800455EE0,12,8004560C0,5918.27,US Dollar,5918.27,US Dollar,ACH,0,1
2022/09/04 17:42,16163,802D53CE0,16788,802D53880,1556.25,US Dollar,1556.25,US Dollar,ACH,0,1
2022/09/04 17:43,6179,802D53D80,16788,802D53880,4192.14,US Dollar,4192.14,US Dollar,ACH,0,1
2022/09/04 17:36,1244,80B2AE540,15695,80B2AEAE0,4415.32,US Dollar,4415.32,US Dollar,ACH,0,1
2022/09/04 17:33,22,800241D60,21381,8007CA940,126219.49,Yuan,126219.49,Yuan,ACH,1,1
2022/09/05 13:14,22,800241D60,11,8002D9F80,8893.62,Euro,8893.62,Euro,ACH,1,1
2022/09/06 05:26,22,800241D60,22,800241D60,14436.12,US Dollar,12319.79,Euro,ACH,0,1
2022/09/06 05:26,22,800241D60,1674,80072E610,14436.12,US Dollar,14436.12,US Dollar,ACH,1,1
2022/09/06 08:07,22,800241D60,12,80084A830,653.56,US Dollar,653.56,US Dollar,ACH,1,1
2022/09/07 07:09,22,800241D60,1601,800669CE0,11986.14,US Dollar,11986.14,US Dollar,ACH,1,1
2022/09/07 11:19,22,800241D60,22,800241D60,14125.59,US Dollar,12054.77,Euro,ACH,0,1
2022/09/07 11:19,22,800241D60,795,8005C22F0,14125.59,US Dollar,14125.59,US Dollar,ACH,1,1
2022/09/08 07:53,22,800241D60,121,8000DC770,1040.62,Saudi Riyal,1040.62,Saudi Riyal,ACH,1,1
2022/09/08 15:11,22,800241D60,4,800370A40,2854.57,Yuan,2854.57,Yuan,ACH,1,1
2022/09/04 17:41,239604,80E987CF0,116,80E988A20,447.88,Swiss Franc,447.88,Swiss Franc,ACH,0,1
2022/09/04 17:34,19535,806A570E0,29191,8114B6040,11766.6,Yuan,11766.6,Yuan,ACH,1,1
2022/09/05 04:56,29191,8114B6040,130637,80D286160,1833.72,US Dollar,1833.72,US Dollar,ACH,1,1
2022/09/05 16:37,130637,80D286160,28183,8093F1270,1440.23,Euro,1440.23,Euro,ACH,1,1
2022/09/06 02:11,28183,8093F1270,11852,8088A4AE0,1393.35,Euro,1393.35,Euro,ACH,1,1
2022/09/06 13:05,227786,80E47F580,221374,80854F3A0,1473.69,US Dollar,1473.69,US Dollar,ACH,1,1
2022/09/06 22:17,221374,80854F3A0,16224,809E8F160,1508.16,US Dollar,1508.16,US Dollar,ACH,1,1
2022/09/07 16:36,2915,8069EB270,119880,8078AF360,1378.3,Euro,1378.3,Euro,ACH,1,1
2022/09/08 01:54,119880,8078AF360,19535,806A570E0,1615.07,US Dollar,1615.07,US Dollar,ACH,1,1
2022/09/04 18:17,701,805B88FA0,12893,805B89750,4146.28,US Dollar,4146.28,US Dollar,ACH,1,1
2022/09/04 18:12,10344,80718BA30,11296,80718FCC0,422.15,US Dollar,422.15,US Dollar,ACH,0,1
2022/09/04 18:23,13432,80D32DF20,113779,80D330650,3724.87,US Dollar,3724.87,US Dollar,ACH,0,1
2022/09/04 18:23,24840,802171DD0,12513,802098390,2154.73,Euro,2154.73,Euro,ACH,0,1
2022/09/04 18:25,16991,807B17C00,22,807B17C50,2333.67,Euro,2333.67,Euro,ACH,0,1
2022/09/04 18:06,219805,810DCB430,215803,810DC99A0,1727.78,Euro,1727.78,Euro,ACH,0,1
2022/09/04 18:23,4,8144F9DA0,1267,8144F9DF0,26083.81,Yuan,26083.81,Yuan,ACH,1,1
2022/09/04 18:06,243897,810354560,142950,810355FD0,28114.07,Shekel,28114.07,Shekel,ACH,1,1
2022/09/04 18:59,117453,80D7B2D80,136110,80D7B4C70,1530.77,US Dollar,1530.77,US Dollar,ACH,1,1
2022/09/04 18:47,19,8090C7420,122055,8090C4C90,3672.41,Canadian Dollar,3672.41,Canadian Dollar,ACH,0,1
2022/09/04 18:41,117,80E5157A0,1588,8006ECDD0,15589.43,US Dollar,15589.43,US Dollar,ACH,1,1
2022/09/07 07:35,117,80E5157A0,21884,808CB27A0,9321.39,UK Pound,9321.39,UK Pound,ACH,1,1
2022/09/04 18:39,148350,812D0C3C0,50528,812D0C600,13335.95,Saudi Riyal,13335.95,Saudi Riyal,ACH,1,1
2022/09/04 18:56,150240,812D22980,222,811B83280,53921.32,Saudi Riyal,53921.32,Saudi Riyal,ACH,1,1
2022/09/08 14:50,119,811C597B0,222,811B83280,5905.43,Saudi Riyal,5905.43,Saudi Riyal,ACH,1,1
2022/09/08 09:43,222,811B83280,119,811C597B0,31306.7,Saudi Riyal,31306.7,Saudi Riyal,ACH,1,1
2022/09/08 22:52,222,811B83280,150240,812D22980,37764.89,Saudi Riyal,37764.89,Saudi Riyal,ACH,1,1
